"id","title","description","price","availability","condition","link","image_link","brand","reference"
1637,"Arbre en bois flotté - Vert claire","<h4 style=""text-align: center;""><span style=""text-decoration: underline;"">Manque de <span style=""color: #000000; text-decoration: underline;""><strong data-mce-fragment=""1"">vitalité </strong></span>et de naturel ?</span></h4>
<p> </p>
<p> </p>
<h6>Explorez l'élégance de notre Arbre en <span style=""color: #000000;"" data-mce-style=""color: #000000;"">bois flotté</span>, un atout majeur pour tout aquarium. Il sublime non seulement votre espace aquatique, mais crée aussi un milieu vibrant et <span style=""color: #000000;"">dynamique</span>. Ainsi, il enrichit l'ambiance et stimule l'écosystème de votre aquarium, apportant vie et <span style=""color: #000000;"">beauté</span>.</h6>
<p> </p>
<p data-mce-fragment=""1""><img data-mce-fragment=""1"" src=""https://cdn.shopify.com/s/files/1/0719/1530/7273/files/WhiteBlueGradientShoesAmazonProductImage_6_480x480.png?v=1706872505"" alt=""""> </p>
<h6 data-mce-fragment=""1"">Ainsi, l'Arbre en bois <span style=""color: #000000;"">flotté</span> embellit votre aquarium. Il crée un milieu idéal pour les plantes aquatiques. Son aspect naturel s'harmonise avec la verdure. Ceci éveille la curiosité visuelle et stimule vos <span style=""color: #000000;"">poissons</span>.</h6>
<p data-mce-fragment=""1""> </p>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Spécifications:</strong></h6>
<h6> </h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6>
<strong>- Matériaux</strong> : PE et résine de qualité supérieure.</h6>
<h6> </h6>
<h6>
<strong>- Dimensions</strong> : 22 × 9.8 × 27.5 cm, parfaite pour divers aquariums.</h6>
<h6> </h6>
<h6>
<strong>- Poids</strong> : Léger, 480g seulement.</h6>
<h6> </h6>
<h6>
<strong>- Utilisation</strong> : Idéal pour la décoration d'aquarium et les paysages photo.</h6>
<p> </p>
<h6></h6>
<h6>
<strong>Un entretien facile garde l'Arbre en bois flotté <span style=""color: #000000;"" data-mce-style=""color: #000000;"">éclatant</span>. Un simple rinçage à l'eau élimine les saletés. Évitez les produits chimiques pour protéger votre aquarium.</strong> <br>
</h6>
<p> </p>
<div class=""flex flex-grow flex-col max-w-full"">
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" data-message-id=""8c8eaa3c-da4f-41f7-915a-e78944ec6d45"" data-message-author-role=""assistant"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<div class=""flex flex-grow flex-col max-w-full"">
<div data-message-author-role=""assistant"" data-message-id=""ef1b06d7-371b-4ae6-ad53-4cc84020aeb1"" class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<div class=""flex-shrink-0 flex flex-col relative items-end"">
<div>
<div class=""pt-0.5"">
<div class=""gizmo-shadow-stroke flex h-6 w-6 items-center justify-center overflow-hidden rounded-full"">
<div class=""h-6 w-6"">
<div class=""gizmo-shadow-stroke overflow-hidden rounded-full"">
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" data-message-id=""223d519d-d3a5-4519-82c5-4f4cb4034e5c"" data-message-author-role=""assistant"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<h6>De plus, il apporte une touche de sérénité, transformant votre espace en un havre de paix. <strong><span style=""color: #ff2a00;"">Transformez votre espace aquatique dès aujourd'hui et découvrez son potentiel.</span></strong><strong><span style=""color: #ff2a00;""></span></strong>
</h6>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<h6></h6>
</div>
</div>
</div>
</div>
</div>
</div>
<ul data-mce-fragment=""1""></ul>
<div class=""notranslate"" style=""all: initial;""></div>
<div class=""notranslate"" style=""all: initial;""></div>","33.00 EUR","out of stock","new","https://aqua-reve.com/produits/Arbre%20en%20bois%20flott%C3%A9%20-%20Vert%20claire?id=1637","","",""
1646,"Brosse - 30/40/50 cm lot de 10 - Vert / 40 cm","<p><br></p>
<!---->","35.15 EUR","out of stock","new","https://aqua-reve.com/produits/Brosse%20-%2030%2F40%2F50%20cm%20lot%20de%2010%20-%20Vert%20%2F%2040%20cm?id=1646","","",""
1655,"Cascade","<p> </p>
<div style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;"">
<div class=""ir-ext-dimensions"">
<span class=""ir-ext-rendered"" title=""Rendered image dimensions (after any scaling/resizing has been applied)""> <span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span> </span> <span class=""ir-ext-natural"" title=""Natural image dimensions (without applying any scaling/resizing)""> (<span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span>) </span>
</div>
<div class=""ir-ext-filesize"">
<span data-ir-ext-value=""""></span> <span data-ir-ext-unit=""""></span>
</div>
</div>
<style>    #ir-ext-ui {      position: fixed;      padding: 1px;      z-index: 9999;      display: none;      font-family: Consolas, ""Lucida Console"", ""Courier New"", Courier, monospace;      text-align: right;    }  </style>
<div id=""ir-ext-ui"" style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;""></div>","67.00 EUR","out of stock","new","https://aqua-reve.com/produits/Cascade?id=1655","","",""
1664,"Chauffe-aquarium ThermaControl 25 W / 300 W - 25W","<div class=""flex flex-grow flex-col max-w-full"" data-mce-fragment=""1"">
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" dir=""auto"" data-message-id=""930a70bd-7d0b-4a7f-b7dc-da0c3b320653"" data-message-author-role=""assistant"" data-mce-fragment=""1"">
<div class=""markdown prose w-full break-words dark:prose-invert light"" data-mce-fragment=""1"">
<div data-message-author-role=""assistant"" data-message-id=""23e73404-574e-423e-a55f-b006f63d7255"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<h6>Découvrez notre chauffage pour aquarium, spécialement conçu pour garantir une température d'eau constante. En effet, ce dispositif assure un habitat stable et sûr pour vos poissons.</h6>
</div>
</div>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0719/1530/7273/files/FGFGFG.gif?v=1713275361"" alt=""""></p>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""><br></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques principales : </strong></h6>
<p> </p>
<ul data-mce-fragment=""1""></ul>
<h6>- <strong data-mce-fragment=""1"">Stabilité thermique : </strong> Le dispositif peut automatiquement réguler la chaleur, maintenant ainsi la température idéale pour le confort de vos poissons.</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Sécurité accrue :</strong> Doté d'une double isolation submersible et étanche, ce chauffe-eau est conçu pour être à la fois durable et sûr.</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Contrôle facile : </strong> Un indicateur de puissance visuel garantit un fonctionnement sans risque.</h6>
<p> </p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0719/1530/7273/files/White_Blue_Gradient_Shoes_Amazon_Product_Image_4_9e056da7-f9ee-40d3-b06d-f527c6e947e7.png?v=1713359918""></p>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""><br></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">﻿</strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Spécifications techniques : </strong></h6>
<p> </p>
<ul data-mce-fragment=""1""></ul>
<h6>- <strong data-mce-fragment=""1"">Couleur :</strong> Noir</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Matériau : </strong> Verre</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Options de prises : </strong> Prise d'UE/prise des USA</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Puissances disponibles : </strong> 25W, 50W, 100W, 200W, 300W</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Tension : </strong> 220-240V / 110-120V</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Fréquence :</strong> 50/60HZ</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Plage de température ajustable : </strong> 20 ~ 34 ℃</h6>
<p> </p>
<h6>
<strong>- </strong><strong data-mce-fragment=""1"">Longueur des modèles : </strong> Varie de 20.5 cm à 29 cm selon la puissance</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Longueur du câble :</strong> Environ 85 cm</h6>
<p> </p>
</div>
<div class=""markdown prose w-full break-words dark:prose-invert light"" data-mce-fragment=""1"">
<h6 data-mce-fragment=""1""> </h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Remarques importantes : </strong></h6>
<p> </p>
<ul data-mce-fragment=""1""></ul>
<h6>- Convient uniquement pour l'eau douce.</h6>
<p> </p>
<h6>- Le dispositif doit être complètement submergé pour éviter tout risque.</h6>
<p> </p>
<h6>- Laissez refroidir la tige chauffante avant toute manipulation pour éviter les brûlures.</h6>
<p> </p>
<h6> </h6>
<h6>
<strong><span style=""color: #ff2a00;"">Optez pour notre Chauffe-aquarium, le choix idéal pour un contrôle précis et sécurisé de la température.</span></strong> <br>
</h6>
<p data-mce-fragment=""1""> </p>
</div>
</div>
</div>","19.00 EUR","out of stock","new","https://aqua-reve.com/produits/Chauffe-aquarium%20ThermaControl%2025%20W%20%2F%20300%20W%20-%2025W?id=1664","","",""
1672,"Cocotier Artificiel - Vert","<p> </p>
<div style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;"">
<div class=""ir-ext-dimensions"">
<span class=""ir-ext-rendered"" title=""Rendered image dimensions (after any scaling/resizing has been applied)""> <span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span> </span> <span class=""ir-ext-natural"" title=""Natural image dimensions (without applying any scaling/resizing)""> (<span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span>) </span>
</div>
<div class=""ir-ext-filesize"">
<span data-ir-ext-value=""""></span> <span data-ir-ext-unit=""""></span>
</div>
</div>
<style>    #ir-ext-ui {      position: fixed;      padding: 1px;      z-index: 9999;      display: none;      font-family: Consolas, ""Lucida Console"", ""Courier New"", Courier, monospace;      text-align: right;    }  </style>
<div id=""ir-ext-ui"" style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;""></div>","12.00 EUR","out of stock","new","https://aqua-reve.com/produits/Cocotier%20Artificiel%20-%20Vert?id=1672","","",""
1685,"Diffuseur de CO2 - 350mm","","21.00 EUR","out of stock","new","https://aqua-reve.com/produits/Diffuseur%20de%20CO2%20-%20350mm?id=1685","","",""
1629,"Amtra Pro Color Flake Feed - 100 ml","<p> </p>
<div style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;"">
<div class=""ir-ext-dimensions"">
<span class=""ir-ext-rendered"" title=""Rendered image dimensions (after any scaling/resizing has been applied)""> <span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span> </span> <span class=""ir-ext-natural"" title=""Natural image dimensions (without applying any scaling/resizing)""> (<span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span>) </span>
</div>
<div class=""ir-ext-filesize"">
<span data-ir-ext-value=""""></span> <span data-ir-ext-unit=""""></span>
</div>
</div>
<style>    #ir-ext-ui {      position: fixed;      padding: 1px;      z-index: 9999;      display: none;      font-family: Consolas, ""Lucida Console"", ""Courier New"", Courier, monospace;      text-align: right;    }  </style>
<div id=""ir-ext-ui"" style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;""></div>","5.50 EUR","out of stock","new","https://aqua-reve.com/produits/Amtra%20Pro%20Color%20Flake%20Feed%20-%20100%20ml?id=1629","","",""
1638,"Bambou artificielle","","13.99 EUR","out of stock","new","https://aqua-reve.com/produits/Bambou%20artificielle?id=1638","","",""
1647,"Brosse - 30/40/50 cm lot de 10 - Vert / 50 cm","<p><br></p>
<!---->","39.50 EUR","out of stock","new","https://aqua-reve.com/produits/Brosse%20-%2030%2F40%2F50%20cm%20lot%20de%2010%20-%20Vert%20%2F%2050%20cm?id=1647","","",""
1656,"Charbon Actif - 500G","<p><img></p>
<div style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;"">
<div class=""ir-ext-dimensions"">
<span class=""ir-ext-rendered"" title=""Rendered image dimensions (after any scaling/resizing has been applied)""> <span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span> </span> <span class=""ir-ext-natural"" title=""Natural image dimensions (without applying any scaling/resizing)""> (<span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span>) </span>
</div>
<div class=""ir-ext-filesize"">
<span data-ir-ext-value=""""></span> <span data-ir-ext-unit=""""></span>
</div>
</div>
<style>    #ir-ext-ui {      position: fixed;      padding: 1px;      z-index: 9999;      display: none;      font-family: Consolas, ""Lucida Console"", ""Courier New"", Courier, monospace;      text-align: right;    }  </style>
<div id=""ir-ext-ui"" style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;""></div>","27.00 EUR","out of stock","new","https://aqua-reve.com/produits/Charbon%20Actif%20-%20500G?id=1656","","",""
1665,"Chauffe-aquarium ThermaControl 25 W / 300 W - 50W","<div class=""flex flex-grow flex-col max-w-full"" data-mce-fragment=""1"">
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" dir=""auto"" data-message-id=""930a70bd-7d0b-4a7f-b7dc-da0c3b320653"" data-message-author-role=""assistant"" data-mce-fragment=""1"">
<div class=""markdown prose w-full break-words dark:prose-invert light"" data-mce-fragment=""1"">
<div data-message-author-role=""assistant"" data-message-id=""23e73404-574e-423e-a55f-b006f63d7255"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<h6>Découvrez notre chauffage pour aquarium, spécialement conçu pour garantir une température d'eau constante. En effet, ce dispositif assure un habitat stable et sûr pour vos poissons.</h6>
</div>
</div>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0719/1530/7273/files/FGFGFG.gif?v=1713275361"" alt=""""></p>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""><br></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques principales : </strong></h6>
<p> </p>
<ul data-mce-fragment=""1""></ul>
<h6>- <strong data-mce-fragment=""1"">Stabilité thermique : </strong> Le dispositif peut automatiquement réguler la chaleur, maintenant ainsi la température idéale pour le confort de vos poissons.</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Sécurité accrue :</strong> Doté d'une double isolation submersible et étanche, ce chauffe-eau est conçu pour être à la fois durable et sûr.</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Contrôle facile : </strong> Un indicateur de puissance visuel garantit un fonctionnement sans risque.</h6>
<p> </p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0719/1530/7273/files/White_Blue_Gradient_Shoes_Amazon_Product_Image_4_9e056da7-f9ee-40d3-b06d-f527c6e947e7.png?v=1713359918""></p>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""><br></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">﻿</strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Spécifications techniques : </strong></h6>
<p> </p>
<ul data-mce-fragment=""1""></ul>
<h6>- <strong data-mce-fragment=""1"">Couleur :</strong> Noir</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Matériau : </strong> Verre</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Options de prises : </strong> Prise d'UE/prise des USA</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Puissances disponibles : </strong> 25W, 50W, 100W, 200W, 300W</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Tension : </strong> 220-240V / 110-120V</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Fréquence :</strong> 50/60HZ</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Plage de température ajustable : </strong> 20 ~ 34 ℃</h6>
<p> </p>
<h6>
<strong>- </strong><strong data-mce-fragment=""1"">Longueur des modèles : </strong> Varie de 20.5 cm à 29 cm selon la puissance</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Longueur du câble :</strong> Environ 85 cm</h6>
<p> </p>
</div>
<div class=""markdown prose w-full break-words dark:prose-invert light"" data-mce-fragment=""1"">
<h6 data-mce-fragment=""1""> </h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Remarques importantes : </strong></h6>
<p> </p>
<ul data-mce-fragment=""1""></ul>
<h6>- Convient uniquement pour l'eau douce.</h6>
<p> </p>
<h6>- Le dispositif doit être complètement submergé pour éviter tout risque.</h6>
<p> </p>
<h6>- Laissez refroidir la tige chauffante avant toute manipulation pour éviter les brûlures.</h6>
<p> </p>
<h6> </h6>
<h6>
<strong><span style=""color: #ff2a00;"">Optez pour notre Chauffe-aquarium, le choix idéal pour un contrôle précis et sécurisé de la température.</span></strong> <br>
</h6>
<p data-mce-fragment=""1""> </p>
</div>
</div>
</div>","23.99 EUR","out of stock","new","https://aqua-reve.com/produits/Chauffe-aquarium%20ThermaControl%2025%20W%20%2F%20300%20W%20-%2050W?id=1665","","",""
